"run","Model","ic_series","dummies","ecdet","lag_rule","K","cv_valid","test","hypothesis","statistic","cv_10pct","cv_5pct","cv_1pct","reject_5pct"
"C_full_whseconstr","Truckload","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"trace","r = 0",75.4251790486524,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"trace","r <= 1",22.137188459882,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"eigen","r = 0",53.2879905887704,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"eigen","r <= 1",22.137188459882,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","AIC",10,FALSE,"trace","r = 0",16.850131448347,15.66,17.95,23.52,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","AIC",10,FALSE,"trace","r <= 1",4.52992300669558,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","AIC",10,FALSE,"eigen","r = 0",12.3202084416514,12.91,14.9,19.19,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","AIC",10,FALSE,"eigen","r <= 1",4.52992300669558,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","SBC",4,FALSE,"trace","r = 0",35.4477827093859,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","SBC",4,FALSE,"trace","r <= 1",8.91195242420289,6.5,8.18,11.65,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","SBC",4,FALSE,"eigen","r = 0",26.535830285183,12.91,14.9,19.19,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","none","SBC",4,FALSE,"eigen","r <= 1",8.91195242420289,6.5,8.18,11.65,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","AIC",10,FALSE,"trace","r = 0",33.3542658126298,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","AIC",10,FALSE,"trace","r <= 1",11.8532455855172,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","AIC",10,FALSE,"eigen","r = 0",21.5010202271126,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","AIC",10,FALSE,"eigen","r <= 1",11.8532455855173,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","SBC",4,FALSE,"trace","r = 0",44.2275133209495,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","SBC",4,FALSE,"trace","r <= 1",16.5207940762351,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","SBC",4,FALSE,"eigen","r = 0",27.7067192447145,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","const","SBC",4,FALSE,"eigen","r <= 1",16.520794076235,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","AIC",10,FALSE,"trace","r = 0",20.7075038835902,22.76,25.32,30.45,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","AIC",10,FALSE,"trace","r <= 1",8.36261330780231,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","AIC",10,FALSE,"eigen","r = 0",12.3448905757879,16.85,18.96,23.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","AIC",10,FALSE,"eigen","r <= 1",8.36261330780231,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","SBC",4,FALSE,"trace","r = 0",43.0701777670056,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","SBC",4,FALSE,"trace","r <= 1",16.1924886995415,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","SBC",4,FALSE,"eigen","r = 0",26.8776890674642,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_window","trend","SBC",4,FALSE,"eigen","r <= 1",16.1924886995415,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","AIC",9,FALSE,"trace","r = 0",19.4335138544503,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","AIC",9,FALSE,"trace","r <= 1",5.90548171935005,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","AIC",9,FALSE,"eigen","r = 0",13.5280321351002,12.91,14.9,19.19,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","AIC",9,FALSE,"eigen","r <= 1",5.90548171935005,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","SBC",4,FALSE,"trace","r = 0",31.4306772424133,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","SBC",4,FALSE,"trace","r <= 1",4.48529837177647,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","SBC",4,FALSE,"eigen","r = 0",26.9453788706368,12.91,14.9,19.19,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","none","SBC",4,FALSE,"eigen","r <= 1",4.48529837177647,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","AIC",9,FALSE,"trace","r = 0",24.6832218308613,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","AIC",9,FALSE,"trace","r <= 1",11.154341592031,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","AIC",9,FALSE,"eigen","r = 0",13.5288802388303,13.75,15.67,20.2,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","AIC",9,FALSE,"eigen","r <= 1",11.154341592031,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","SBC",4,FALSE,"trace","r = 0",35.1468263278103,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","SBC",4,FALSE,"trace","r <= 1",7.21540794107535,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","SBC",4,FALSE,"eigen","r = 0",27.9314183867349,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","const","SBC",4,FALSE,"eigen","r <= 1",7.21540794107535,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","AIC",9,FALSE,"trace","r = 0",75.9176150590735,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","AIC",9,FALSE,"trace","r <= 1",13.5280229263808,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","AIC",9,FALSE,"eigen","r = 0",62.3895921326926,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","AIC",9,FALSE,"eigen","r <= 1",13.5280229263808,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","SBC",4,FALSE,"trace","r = 0",93.9374700330127,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","SBC",4,FALSE,"trace","r <= 1",21.2118171756876,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","SBC",4,FALSE,"eigen","r = 0",72.7256528573252,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Truckload","Warehouse_Construction","za_series","trend","SBC",4,FALSE,"eigen","r <= 1",21.2118171756876,10.49,12.25,16.26,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","AIC",10,TRUE,"trace","r = 0",8.05026318555501,15.66,17.95,23.52,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","AIC",10,TRUE,"trace","r <= 1",0.0224581362949947,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","AIC",10,TRUE,"eigen","r = 0",8.02780504926002,12.91,14.9,19.19,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","AIC",10,TRUE,"eigen","r <= 1",0.0224581362949947,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","SBC",4,TRUE,"trace","r = 0",20.5031579846048,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","SBC",4,TRUE,"trace","r <= 1",0.226294814885839,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","SBC",4,TRUE,"eigen","r = 0",20.276863169719,12.91,14.9,19.19,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","none","SBC",4,TRUE,"eigen","r <= 1",0.226294814885839,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","AIC",10,TRUE,"trace","r = 0",11.6217846425586,17.85,19.96,24.6,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","AIC",10,TRUE,"trace","r <= 1",3.37899231840763,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","AIC",10,TRUE,"eigen","r = 0",8.24279232415097,13.75,15.67,20.2,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","AIC",10,TRUE,"eigen","r <= 1",3.37899231840763,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","SBC",4,TRUE,"trace","r = 0",24.8090388572397,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","SBC",4,TRUE,"trace","r <= 1",3.69338225577334,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","SBC",4,TRUE,"eigen","r = 0",21.1156566014664,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","const","SBC",4,TRUE,"eigen","r <= 1",3.69338225577334,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","AIC",10,TRUE,"trace","r = 0",12.9843011812647,22.76,25.32,30.45,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","AIC",10,TRUE,"trace","r <= 1",4.81038167556896,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","AIC",10,TRUE,"eigen","r = 0",8.17391950569573,16.85,18.96,23.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","AIC",10,TRUE,"eigen","r <= 1",4.81038167556896,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","SBC",4,TRUE,"trace","r = 0",25.5502956225296,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","SBC",4,TRUE,"trace","r <= 1",4.68430404060421,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","SBC",4,TRUE,"eigen","r = 0",20.8659915819254,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","none","trend","SBC",4,TRUE,"eigen","r <= 1",4.68430404060421,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","AIC",10,FALSE,"trace","r = 0",11.0563417629927,15.66,17.95,23.52,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","AIC",10,FALSE,"trace","r <= 1",1.25191817339285,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","AIC",10,FALSE,"eigen","r = 0",9.80442358959985,12.91,14.9,19.19,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","AIC",10,FALSE,"eigen","r <= 1",1.25191817339285,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","SBC",4,FALSE,"trace","r = 0",24.4331313173433,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","SBC",4,FALSE,"trace","r <= 1",3.12882782860803,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","SBC",4,FALSE,"eigen","r = 0",21.3043034887353,12.91,14.9,19.19,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","orig","none","SBC",4,FALSE,"eigen","r <= 1",3.12882782860803,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","AIC",10,FALSE,"trace","r = 0",14.1873723009758,17.85,19.96,24.6,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","AIC",10,FALSE,"trace","r <= 1",4.37332944883943,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","AIC",10,FALSE,"eigen","r = 0",9.81404285213638,13.75,15.67,20.2,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","AIC",10,FALSE,"eigen","r <= 1",4.37332944883943,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","SBC",4,FALSE,"trace","r = 0",27.74731247969,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","SBC",4,FALSE,"trace","r <= 1",6.09923242475293,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","SBC",4,FALSE,"eigen","r = 0",21.6480800549371,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","orig","const","SBC",4,FALSE,"eigen","r <= 1",6.09923242475293,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","AIC",10,FALSE,"trace","r = 0",12.3768611773801,22.76,25.32,30.45,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","AIC",10,FALSE,"trace","r <= 1",2.46927438285785,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","AIC",10,FALSE,"eigen","r = 0",9.90758679452221,16.85,18.96,23.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","AIC",10,FALSE,"eigen","r <= 1",2.46927438285785,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","SBC",4,FALSE,"trace","r = 0",25.5757981041454,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","SBC",4,FALSE,"trace","r <= 1",4.26346682912232,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","SBC",4,FALSE,"eigen","r = 0",21.3123312750231,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","orig","trend","SBC",4,FALSE,"eigen","r <= 1",4.26346682912232,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","AIC",10,FALSE,"trace","r = 0",13.58849611691,15.66,17.95,23.52,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","AIC",10,FALSE,"trace","r <= 1",1.41917597345563,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","AIC",10,FALSE,"eigen","r = 0",12.1693201434544,12.91,14.9,19.19,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","AIC",10,FALSE,"eigen","r <= 1",1.41917597345563,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","SBC",4,FALSE,"trace","r = 0",28.9799749704071,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","SBC",4,FALSE,"trace","r <= 1",2.1382430646876,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","SBC",4,FALSE,"eigen","r = 0",26.8417319057195,12.91,14.9,19.19,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","none","SBC",4,FALSE,"eigen","r <= 1",2.1382430646876,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","AIC",10,FALSE,"trace","r = 0",17.0002432195413,17.85,19.96,24.6,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","AIC",10,FALSE,"trace","r <= 1",3.90880414821702,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","AIC",10,FALSE,"eigen","r = 0",13.0914390713243,13.75,15.67,20.2,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","AIC",10,FALSE,"eigen","r <= 1",3.90880414821702,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","SBC",4,FALSE,"trace","r = 0",32.9965239493995,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","SBC",4,FALSE,"trace","r <= 1",5.07312961954981,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","SBC",4,FALSE,"eigen","r = 0",27.9233943298497,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","const","SBC",4,FALSE,"eigen","r <= 1",5.07312961954981,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","AIC",10,FALSE,"trace","r = 0",48.82626121332,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","AIC",10,FALSE,"trace","r <= 1",6.92337193352131,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","AIC",10,FALSE,"eigen","r = 0",41.9028892797987,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","AIC",10,FALSE,"eigen","r <= 1",6.92337193352131,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"trace","r = 0",62.770699048884,22.76,25.32,30.45,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"trace","r <= 1",11.895210778136,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"eigen","r = 0",50.875488270748,16.85,18.96,23.65,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_step","trend","SBC",4,FALSE,"eigen","r <= 1",11.895210778136,10.49,12.25,16.26,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","AIC",11,FALSE,"trace","r = 0",11.0730494844887,15.66,17.95,23.52,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","AIC",11,FALSE,"trace","r <= 1",4.15268247824522,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","AIC",11,FALSE,"eigen","r = 0",6.92036700624352,12.91,14.9,19.19,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","AIC",11,FALSE,"eigen","r <= 1",4.15268247824522,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","SBC",4,FALSE,"trace","r = 0",22.6117706769338,15.66,17.95,23.52,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","SBC",4,FALSE,"trace","r <= 1",6.10179520884168,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","SBC",4,FALSE,"eigen","r = 0",16.5099754680921,12.91,14.9,19.19,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","none","SBC",4,FALSE,"eigen","r <= 1",6.10179520884168,6.5,8.18,11.65,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","AIC",11,FALSE,"trace","r = 0",23.5740755172483,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","AIC",11,FALSE,"trace","r <= 1",6.22082677564568,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","AIC",11,FALSE,"eigen","r = 0",17.3532487416026,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","AIC",11,FALSE,"eigen","r <= 1",6.22082677564568,7.52,9.24,12.97,FALSE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","SBC",4,FALSE,"trace","r = 0",30.9745242463809,17.85,19.96,24.6,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","SBC",4,FALSE,"trace","r <= 1",10.3628118884298,7.52,9.24,12.97,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","SBC",4,FALSE,"eigen","r = 0",20.6117123579511,13.75,15.67,20.2,TRUE
"C_full_whseconstr","Local","Warehouse_Construction","za_window","const","SBC",4,FALSE,"eigen","r <= 1",10.3628118884298,7.52,9.24,12.97,TRUE
